,Open,High,Low,Close,Adj Close,Volume,Returns,Daily_Return,Typical_Price,Typical_Price_Return,Volume_Log,Volume_Differencing,Volume_Differencing_10,Volumne_Percent_Change,MA_5,Volumne_MA_200,Close_EMA_50,Momentum_AwesomeOscillatorIndicator,Momentum_KAMA,Momentum_PercentagePVolumneOscillator,Momentum_ROC,Momentum_RSI,Momentum_StochRSIIndicator,Momentum_TSIIndicator,Trend_ADX,Trend_AroonIndicator,Trend_CCI,Trend_DPO,Trend_EMA,Trend_MACD,Trend_MI,Volumne_CMF,Volumne_EOM,Volumne_FI,Volumne_MFI,Volumne_VWAP,Volume_CMF,Volume_EOM,Volume_FI,Volume_MFI,Volume_VWAP,Volatility_ATR,Volatility_BB,Volatility_DonchainChannel,Volatility_UlcerIndex,Mkt-RF,SMB,HML,RF,SP500,DEXJPUS,DEXUSEU,CBBTCUSD,ADS_Index,ADS_Index
2023-02-02,210.0,219.49000549316406,207.0,217.08999633789062,216.99371337890625,56427600.0,7.6566009521484375,0.03592245188548304,214.52666727701822,4.143206704127511,17.848468958472026,-9620100.0,11134400.0,-0.1456538229188904,17.824124014209044,0.04441529306317071,0.2743349214832522,33.02096992941466,197.35439111832247,6.5248538065507455,22.63585532613355,73.14325997104056,0.9335737757450472,34.71668327693649,27.654741726460703,90.0,138.59328578324963,-5.756993103027355,185.29781895673548,13.14941826621586,26.02686395849812,0.4186719707392935,204.30213695075338,206212762.11666292,76.9003068125255,180.1945691023308,0.4186719707392935,204.30213695075338,206212762.11666292,76.9003068125255,180.1945691023308,8.918846297533412,45.38068550216047,44.08808163249556,8.19613856958895,1.54,1.63,-2.07,0.018,4179.76,128.45,1.0918,23548.98,0.137539,0.137539
2023-02-03,210.0,217.4499969482422,207.88999938964844,211.0,210.9064178466797,42936600.0,-6.0872955322265625,-0.02845386473782785,212.11333211263022,-1.1313336341336466,17.575235167028474,-13491000.0,-13560100.0,-0.2390851285541118,17.782304663197856,-0.20467491096710488,0.22710498837712145,34.512851804845496,199.02328331868605,4.512042972338973,21.42486897172694,67.94984434474878,0.6397033025988855,35.01206230456226,28.89558449258418,90.0,116.59062131584699,-15.294503784179682,187.74564572276068,13.53233121905808,26.165897602585517,0.41901819859630146,-12.802695971239599,161670238.41398317,75.39931394361274,183.034561237597,0.41901819859630146,-12.802695971239599,161670238.41398317,75.39931394361274,183.034561237597,8.950903860586429,42.884274185595324,43.26449287009031,6.736608712983801,-1.08,0.08,0.95,0.018,4136.48,131.07,1.0825,23426.4,0.109382,0.109382
2023-02-06,208.05999755859375,215.6999969482422,207.86000061035156,210.88999938964844,210.7964630126953,45219700.0,-0.109954833984375,-0.0005214801295743143,211.48333231608072,-0.2974528904327478,17.62704339055945,2283100.0,-20296600.0,0.053173749202312326,17.768419427872946,-0.1622543233600272,0.21566891754458495,36.352969809139466,199.89170741005557,3.223312415067372,25.79183242909191,67.85612471425276,0.6344001583603383,35.20955212325179,30.071856901727294,90.0,105.3216898223757,-7.669498443603516,189.9498698815119,13.669344666538251,26.28455765233741,0.37853919174594086,-15.430425136762608,145799340.03170717,70.7035082676073,185.82545298639553,0.37853919174594086,-15.430425136762608,145799340.03170717,70.7035082676073,185.82545298639553,8.895358484451638,40.50777354897443,36.590446939757165,5.475881686569488,-0.73,-0.81,0.41,0.018,4111.08,132.76,1.0722,22751.79,0.0334512,0.0334512
2023-02-07,213.82000732421875,222.58999633789062,211.5,221.72999572753906,221.6316680908203,66415000.0,10.835205078125,0.050123813560700725,218.6066640218099,3.3127871916755147,18.01143349254874,21195300.0,16794600.0,0.4687182798647491,17.830258368615187,0.23032188918162944,0.26436397448803084,39.66055836397058,202.2943100765781,5.480568936947822,24.29508183540335,71.96036831772241,0.8666396124014796,36.73836985137742,31.365894231609268,100.0,123.53871134515175,2.597994995117176,192.97654853351446,14.485644429648886,26.456842593800353,0.4249110326975783,87.91511548625694,200479246.38878322,71.7219296504842,189.46792857766536,0.4249110326975783,87.91511548625694,200479246.38878322,71.7219296504842,189.46792857766536,9.035590407641164,40.28515984230797,35.847081290326905,4.56517013768357,1.24,-0.53,-0.05,0.018,4164.0,131.37,1.0705,23260.42,0.00945489,0.00945489
2023-02-08,223.8699951171875,228.77999877929688,220.0800018310547,222.0500030517578,221.95150756835938,55965100.0,0.3198394775390625,0.0014420724252728334,223.63666788736978,2.2748656317605587,17.840238840134965,-10449900.0,11011400.0,-0.15734246781600547,17.793186463379172,0.03736515319751188,0.2531078324637437,41.95944079230813,204.45034063561047,5.537396906650928,15.693227491993369,72.07372922329975,0.8061214549888026,37.96640573474499,32.739683376367594,100.0,133.3528379809486,0.16999588012694744,195.74544896382335,14.985644606899427,26.49572846245204,0.3585228039878889,114.8027896813677,183091626.91372147,72.64508026069562,192.5139479754347,0.3585228039878889,114.8027896813677,183091626.91372147,72.64508026069562,192.5139479754347,9.018810734671217,39.51085451378039,38.372818667669954,3.6984019183471393,-1.18,-0.67,0.72,0.018,4117.86,131.27,1.0734,22973.38,-0.0140874,-0.0140874
2023-02-09,226.05999755859375,230.1999969482422,221.1999969482422,223.3699951171875,223.2709197998047,52387600.0,1.3194122314453125,0.0059269974414570825,224.92332967122397,0.5736870517682569,17.774180480065944,-3577500.0,3434100.0,-0.06392376677608014,17.777937662563055,-0.02788680558359602,0.24780702590068238,42.541910463220916,206.28586017149814,4.9766106209501215,15.946017230195059,72.56641458466041,0.8486993136680888,39.104059798438236,34.07686900386703,95.0,127.211885857898,-2.418002319335926,198.37635812128661,15.311904573134,26.52162621978133,0.29677589919049213,21.81808249967102,172240159.2387865,73.47404670294598,195.28638142262815,0.29677589919049213,21.81808249967102,172240159.2387865,73.47404670294598,195.28638142262815,9.017870197937656,38.053747967714365,38.47726505295529,2.6668178137248306,-0.95,-0.64,0.2,0.018,4081.5,130.98,1.0761,21804.16,-0.0371847,-0.0371847
2023-02-10,216.89999389648438,220.77999877929688,208.11000061035156,212.64999389648438,212.55567932128906,55073700.0,-10.715240478515625,-0.049181946698096723,213.84666442871094,-5.05003502802035,17.824182846197974,2686100.0,859500.0,0.0512735838251801,17.823065900336204,0.022928838746929303,0.17923177021293069,41.402793255974274,206.42063295199128,4.884278222188127,10.050198519037478,62.866184911511134,0.01040566711171903,37.08378837082013,34.299306264512964,95.0,73.10296999420055,-0.004993438720703125,199.73575200463878,14.537869924251595,26.646734070816734,0.24065423168719927,-258.92720952521836,99608703.00379372,68.14103210042887,198.01656644132578,0.24065423168719927,-258.92720952521836,99608703.00379372,68.14103210042887,198.01656644132578,9.329976413382571,35.48518284548634,34.61684324912232,2.469519907527556,0.11,-0.7,1.55,0.018,4090.46,131.5,1.067,21629.58,-0.0598458,-0.0598458
2023-02-13,215.3800048828125,220.47999572753906,209.6199951171875,217.8800048828125,217.78338623046875,47491900.0,5.2277069091796875,0.024296953277212374,215.9933319091797,0.9988299580247606,17.676069728147816,-7581800.0,-1369200.0,-0.1376664360665799,17.831292677490957,-0.1176930422327318,0.19844774745318272,40.29355760462144,207.65061493195614,3.6122043396077377,10.02929006254624,65.30304274075618,0.22099887002029062,36.140361166387734,34.510621662126596,90.0,74.7264955333141,3.1804962158203125,201.4637760882744,14.18296764356083,26.6621958773895,0.22353083011902897,13.834472763427673,113777698.79025115,68.56756435508969,200.17379787910966,0.22353083011902897,13.834472763427673,113777698.79025115,68.56756435508969,200.17379787910966,9.406477623231021,33.399760274895144,31.371355800885205,2.52896826605446,1.14,0.2,-0.73,0.018,4137.29,132.71,1.0718,21786.33,-0.125094,-0.125094
2023-02-14,215.77999877929688,230.49000549316406,213.66000366210938,229.7100067138672,229.60812377929688,67547400.0,11.824737548828125,0.052873118477653414,224.62000528971353,3.9162572667683193,18.028340131622322,20055500.0,17745700.0,0.4222930647120877,17.835367537528164,0.2536745864830452,0.2505948800472908,39.21235288732191,210.63473015699566,5.574705304790194,12.796471199812146,70.08510284271922,0.6342644045491072,36.861893493955264,35.01932980458648,90.0,103.93199434982701,-11.48400268554687,204.15389329071178,14.686984890014742,26.71535370926963,0.2326616861297168,175.03400122940025,179045143.25622565,69.47902722112079,202.96451338757956,0.2326616861297168,175.03400122940025,179045143.25622565,69.47902722112079,202.96451338757956,9.777653833622205,33.45214841632679,31.10722025074768,2.52896826605446,0.12,0.15,-0.68,0.018,4136.13,133.05,1.0722,22193.69,-0.145689,-0.145689
2023-02-15,225.49000549316406,228.5500030517578,221.05999755859375,227.63999938964844,227.53903198242188,42057500.0,-2.069091796875,-0.00905225330527859,225.75,0.5018083212593893,17.554548287575454,-25489900.0,-23990200.0,-0.3773631553546103,17.784133532442212,-0.21883709318653577,0.22780198107772387,36.96308813656077,211.78128615573672,3.246664477939708,18.79762299880682,68.31097115758675,0.4809439812278261,36.87886081254177,35.50260253992336,90.0,100.40013513363537,-10.427502441406261,206.39066530013432,14.749368360489456,26.747674806379692,0.2911853920716223,48.61839861043096,153701859.7996013,69.73100654433306,205.02146071758378,0.2911853920716223,48.61839861043096,153701859.7996013,69.73100654433306,205.02146071758378,9.721271599704767,31.83890204258908,30.700085610410287,2.503546954168418,0.51,1.03,-0.9,0.018,4147.6,134.22,1.0683,24340.76,-0.165686,-0.165686
2023-02-16,221.3300018310547,225.5,219.27000427246094,220.02000427246094,219.92242431640625,41202600.0,-7.616607666015625,-0.03404692540335308,221.59666951497397,-1.8569266801463868,17.534011919124723,-854900.0,-15225000.0,-0.020326933365035993,17.74093575150757,-0.23357675129612454,0.17807718229068104,33.89847133860869,211.857115225185,1.2075856238099494,12.617090531474798,62.080996095778595,0.0,34.90539524692085,35.820895138371284,90.0,75.16300986877663,1.0139945983886776,207.68869758321304,14.02229747062438,26.752885005082828,0.2993134174759071,-36.591327375412355,109162291.16959833,69.26089665763351,207.21172535731878,0.2993134174759071,-36.591327375412355,109162291.16959833,69.26089665763351,207.21172535731878,9.653707775578905,27.062640092702146,29.863353133789683,2.3992878502393298,-1.37,-0.03,0.97,0.018,4090.41,133.95,1.0684,23468.21,-0.185093,-0.185093
2023-02-17,216.30999755859375,217.39999389648438,209.75,213.8800048828125,213.78514099121094,46588800.0,-6.1372833251953125,-0.028303370822495566,213.67666625976562,-3.6394958370452812,17.656870726861143,5386200.0,3652200.0,0.13072476008795553,17.706874425395654,-0.1333067520714809,0.1387170731256766,31.694323909983922,211.87551572236032,0.4128675039153715,2.1248208769793147,57.528231549299676,0.0,31.796259465076954,35.426233748618344,85.0,26.958187957741284,6.899497985839844,208.2783458974606,12.803056252659815,26.598805520572338,0.253525374367655,-144.6624208309852,71522529.76635534,64.72689766937543,209.23341906669805,0.253525374367655,-144.6624208309852,71522529.76635534,64.72689766937543,209.23341906669805,9.684522600423007,23.469616642081444,24.886954085701866,2.851505183989822,-0.28,0.68,-0.15,0.018,4079.09,134.21,1.0678,24562.04,-0.203917,-0.203917
2023-02-21,210.0,214.94000244140625,206.17999267578125,206.5500030517578,206.45838928222656,41001500.0,-7.326751708984375,-0.03487260919261903,209.22333272298178,-2.106170806111596,17.529119209365206,-5587300.0,-4218200.0,-0.11992796551960982,17.680013352490867,-0.23554922538892764,0.09540899290269067,28.84779492546531,211.81599075180793,-1.1235117189648343,-4.855126198319979,52.571584245419174,0.0,27.555464872799917,34.812460010011634,80.0,-7.4747838352371705,0.07850112915039631,208.11374181691747,11.1171770184136,26.459506333744734,0.16351065734756443,-64.41575087905011,36087901.20994161,60.137662995685794,210.62393058278587,0.16351065734756443,-64.41575087905011,36087901.20994161,60.137662995685794,210.62393058278587,9.638296958683107,22.07965639317645,21.18797878862534,3.635065234575454,-2.16,-1.25,0.91,0.018,3997.34,134.87,1.0657,24447.91,-0.273158,-0.273158
2023-02-22,207.07000732421875,211.0399932861328,204.2100067138672,207.5399932861328,207.44796752929688,51318400.0,0.9895782470703125,0.004781661920793212,207.59666442871094,-0.7805175200489067,17.753559920296627,10316900.0,-15096600.0,0.25162250161579447,17.609510098835326,-0.04218592379834474,0.09633158367590533,24.129411854463484,211.60140377691323,-0.6540966133973768,-1.6398136084678616,53.15859814974177,0.028535055294085176,24.350916426885107,34.09865528759819,70.0,-26.607797894203895,-0.7759994506835994,208.0590990996999,9.748613568473814,26.286640466833997,0.1465651925560156,-39.062000987614006,37489502.50839955,55.425936616501446,211.3775731495584,0.1465651925560156,-39.062000987614006,37489502.50839955,55.425936616501446,211.3775731495584,9.497881439362233,20.60431305939102,21.113453594933627,4.227420454221309,-0.04,0.55,-0.43,0.018,3991.05,134.77,1.0623,24187.63,-0.288805,-0.288805
2023-02-23,234.39999389648438,238.8800048828125,230.25,236.63999938964844,236.53504943847656,111799500.0,29.087081909179688,0.13121584820636034,235.2566680908203,12.508003890083064,18.532217646403357,60481100.0,55834400.0,1.178546096526782,17.882520921678047,1.0772462399422071,0.23791362502744962,23.460971069335926,212.3352664862975,8.639257758042783,12.210156989200476,66.34456176270928,0.688826925940936,25.891829013116517,34.37413590988544,100.0,170.1087232960303,7.893496704101551,210.7810896035045,10.88664994423192,26.181519545168467,0.15056045876471721,207.95473379784042,343763467.25712293,62.460770740951105,214.66697805160686,0.15056045876471721,207.95473379784042,343763467.25712293,62.460770740951105,214.66697805160686,10.589987947228106,21.192766592610454,23.092411776438695,4.227420454221309,0.46,0.22,-0.24,0.018,4012.32,134.8,1.0583,23938.48,-0.303786,-0.303786
2023-02-24,232.25,234.74000549316406,229.47000122070312,232.86000061035156,232.75672912597656,58971600.0,-3.7783203125,-0.01610257040783658,232.3566691080729,-1.2403564791567234,17.892566530048832,-52827900.0,6584000.0,-0.4725235801591241,17.941611505971405,0.0962558867316019,0.20780747154609625,22.8007064370548,212.69232130885106,7.956008838360471,5.019620753742767,63.83095913266496,0.5631142998572228,26.19328802014047,34.586780595325344,80.0,132.20951821671764,6.471504211425781,212.88384303272807,11.352671134363675,26.09340789631906,0.15652425397800498,-21.98381201361485,289794320.2789985,57.34635473212161,216.3778431126008,0.15652425397800498,-21.98381201361485,289794320.2789985,57.34635473212161,216.3778431126008,10.418988458313967,21.22946724921916,22.90581164097712,4.242483005976564,-1.09,-0.52,1.25,0.018,3970.04,136.36,1.0545,23181.45,-0.318108,-0.318108
2023-02-27,236.6999969482422,238.8000030517578,234.5399932861328,235.00999450683594,234.90574645996094,45299400.0,2.149017333984375,0.009190527667669812,236.11666361490884,1.605246225962631,17.628804345332433,-13672200.0,-9774300.0,-0.23184380277964312,17.93743915833018,-0.1554828022421203,0.20858149907011492,24.730000888600074,213.9898179172835,5.443950852702919,5.836519377150051,64.6513011856442,0.604142007472689,26.69794292639122,34.90258408318552,80.0,140.4562492928742,6.223496246337902,214.99109555407168,11.759921766415914,25.868243432928494,0.09720103499670411,42.92975730185694,271470426.3014181,57.30715221171326,217.94331523814836,0.09720103499670411,42.92975730185694,271470426.3014181,57.30715221171326,217.94331523814836,10.195039157468582,21.81244294671989,22.740410340293735,4.245277983774657,0.31,0.16,-0.29,0.018,3982.24,136.18,1.0596,23479.61,-0.356272,-0.356272
2023-02-28,233.72000122070312,238.25,232.05999755859375,232.16000366210938,232.0570526123047,45596300.0,-2.84869384765625,-0.012201096930555266,234.15666707356772,-0.8335611493144768,17.63533713084168,296900.0,-1895600.0,0.006554170695417527,17.95222855060734,-0.14824699396923013,0.18491375599919557,27.320471774830537,214.58466504765175,3.4171682182370597,3.93517873352253,62.62367697592915,0.5027345848882774,26.465634535497173,35.03853130115537,80.0,114.59534304962521,-6.523505401611317,216.62622965959906,11.717626874952543,25.515909585637328,0.10075517648901616,-20.567129176386697,233240001.1723873,57.03010785222712,219.65852720665177,0.10075517648901616,-20.567129176386697,233240001.1723873,57.03010785222712,219.65852720665177,9.994787321665466,19.55401773290603,22.530098319802452,4.056703467398054,-0.26,0.62,-0.71,0.018,3970.15,136.09,1.0602,23146.93,-0.366212,-0.366212
2023-03-01,231.9199981689453,232.55999755859375,225.0800018310547,226.97999572753906,226.87933349609375,46002600.0,-5.1777191162109375,-0.02256495222024224,228.2066650390625,-2.573876473057357,17.644208474595207,406300.0,-21544800.0,0.008910810745608844,17.935098475399126,-0.13865635589247083,0.1513205355762317,29.4521187277401,214.68279321447886,1.820334621884227,6.7387736855663265,59.00169464705193,0.3215886452916391,25.152383709100405,34.723570804254635,80.0,62.958723375468914,-2.8739944458007756,217.61230261845049,11.137735636148562,25.284026372016733,0.053047821053420346,-103.00671285062005,188332016.96445858,56.83035998459219,221.20216785479724,0.053047821053420346,-103.00671285062005,188332016.96445858,56.83035998459219,221.20216785479724,9.869047741959147,16.902414151818284,19.374509364513813,4.057524514099565,-0.42,0.21,0.62,0.016,3951.39,135.82,1.0674,23634.46,-0.374618,-0.374618
